so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
Staphylococcal nuclease domain-containing protein 1	SND1	Q7KZF4	4.989256150225208	3	0.0009624532	3.924845197095984	1567
Extended synaptotagmin-2	ESYT2	A0FGR8	4.981064958182223	3	0.00063803163	3.448352341413794	2566
Exportin-2	CSE1L	P55060	4.974212076372364	3	0.0055076447	6.56674266047919	930
Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed	FKBP4	Q02790	4.963434629888528	3	0.00054370932	3.246311524227409	1138
60S ribosomal protein L24	RPL24	P83731	4.9577872458147	3	0.00011094844	2.004036019126556	1095
Vinculin	VCL	P18206	4.957361648728568	3	0.00095432968	3.829245264578228	544
Transitional endoplasmic reticulum ATPase	VCP	P55072	4.949925780010474	3	0.0025812841	5.139976234486878	931
Fermitin family homolog 2	FERMT2	Q96AC1	4.946773413392778	3	0.0017879686	4.592033861666192	1825
10 kDa heat shock protein, mitochondrial	HSPE1	P61604	4.937620575419274	3	0.0040193726	5.823065062702169	990
Leucine-rich PPR motif-containing protein, mitochondrial	LRPPRC	P42704	4.931709791750034	3	0.00075039797	3.499142401056532	780
ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed;ADP/ATP translocase 1	SLC25A5;SLC25A4	P05141;P12235;Q9H0C2	4.901790983131347	3	0.023356916	9.647843185024421	352
Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein	EIF2S3;EIF2S3L	P41091;Q2VIR3	4.872651047859829	3	0.0019095314	4.449298071968814	765
EH domain-containing protein 2	EHD2	Q9NZN4	4.858736493010934	3	0.0020297107	4.488304559200606	2214
Ras-related protein Rab-6A;Ras-related protein Rab-6B	RAB6A	P20340;Q9NRW1	4.855974139064731	3	0.0094741611	7.123147886555493	2676
Cadherin-13	CDH13	P55290	4.850320381936417	3	0.0006976251	3.235396641924949	937
ATPase family AAA domain-containing protein 3A	ATAD3A	Q9NVI7;Q5T2N8	4.808351603638139	3	0.00061497715	3.025577404521548	2176
Endothelin-converting enzyme 1	ECE1	P42892	4.797552399968927	3	0.0015724263	3.98373807769068	784
Gamma-glutamyltranspeptidase 1;Gamma-glutamyltranspeptidase 1 heavy chain;Gamma-glutamyltranspeptidase 1 light chain;Putative gamma-glutamyltranspeptidase 3;Putative gamma-glutamyltranspeptidase 3 heavy chain;Putative gamma-glutamyltranspeptidase 3 light chain;Inactive gamma-glutamyltranspeptidase 2	GGT1;GGT3P;GGT2	P19440;A6NGU5;P36268	4.795433922083108	3	0.0082098339	6.542165331755811	2675
Protein scribble homolog	SCRIB	Q14160	4.787630950764246	3	0.0008120588	3.2427511926578	1296
S-adenosylmethionine synthase isoform type-2	MAT2A	P31153;Q00266	4.783765459846208	3	0.0011474948	3.58883664123156	673
Signal recognition particle receptor subunit beta	SRPRB	Q9Y5M8	4.781260346521908	3	0.0014593115	3.851468000234744	2407
CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta	CD97	P48960;Q9UHX3	4.758855660052015	3	0.0022769554	4.335535810440533	830
Proteasome activator complex subunit 3	PSME3	P61289	4.743488138795382	3	0.00053524686	2.774142985302535	983
Nuclear mitotic apparatus protein 1	NUMA1	Q14980	4.740012277691346	3	0.0017508424	3.953853207304318	1343
Transforming protein RhoA	RHOA	P61586	4.731878470311432	3	0.005072739	5.415599698744984	989
Na(+)/H(+) exchange regulatory cofactor NHE-RF2	SLC9A3R2	Q15599	4.695924329960347	3	0.0068658544	5.786210500257184	2789
Prolyl 4-hydroxylase subunit alpha-1	P4HA1	P13674	4.660615031480244	3	0.001246601	3.378405439660297	482
Hypoxia up-regulated protein 1	HYOU1	Q9Y4L1	4.625147161852444	3	0.0022272747	3.925621157862526	2393
Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB	P60709;Q6S8J3;A5A3E0;P0CG38;P0CG39;Q9BYX7	4.591482584377228	3	0.0022227718	3.832743798760156	960
Putative elongation factor 1-alpha-like 3;Elongation factor 1-alpha 1	EEF1A1P5;EEF1A1	Q5VTE0;P68104	4.587403169234197	3	0.00062623265	2.610161244067338	2741
Ras-related protein Ral-A	RALA	P11233	4.586817331410014	3	0.0030684201	4.209743126747856	454
Signal recognition particle 54 kDa protein	SRP54	P61011	4.577302609441084	3	0.0045963838	4.723050067654948	967
Tyrosine-protein kinase Yes;Tyrosine-protein kinase Fyn	YES1;FYN	P07947;P06241	4.577135099393683	3	0.006082945	5.138149912237957	2651
GTP-binding protein SAR1a;GTP-binding protein SAR1b	SAR1A;SAR1B	Q9NR31;Q9Y6B6	4.571595364193168	3	0.018655436	7.172125450002376	2547
14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	YWHAG	P61981	4.564820592314824	3	0.0033304507	4.249589512761965	1002
General vesicular transport factor p115	USO1	O60763	4.550657397100903	3	0.001065574	2.986055533061201	180
Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas	GNAS	P63092;Q5JWF2;P38405	4.534055794455591	3	0.0047069802	4.616495758833751	1057
X-ray repair cross-complementing protein 6	XRCC6	P12956	4.518297651227702	3	0.0032642195	4.089932556118934	475
Cytochrome b5 type B	CYB5B	O43169	4.516948990128272	3	0.0021568004	3.606898543053349	118
Vasorin	VASN	Q6EMK4	4.508988957488345	3	0.0016991174	3.338528543132941	1511
Clusterin;Clusterin beta chain;Clusterin alpha chain	CLU	P10909	4.506451460900937	3	0.0013921185	3.138614284500413	445
3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	Q99714	4.505703528349729	3	0.0045880917	4.491930447362821	1938
Na(+)/H(+) exchange regulatory cofactor NHE-RF1	SLC9A3R1	O14745	4.497798842415321	3	0.0018117704	3.377374062888762	66
Cystine/glutamate transporter	SLC7A11	Q9UPY5	4.489344272481526	3	0.0050258744	4.564813641475366	2561
Beta-2-syntrophin	SNTB2	Q13425	4.476104466355489	3	0.001820656	3.331870630479296	1255
Ras GTPase-activating-like protein IQGAP1	IQGAP1	P46940;Q13576;Q86VI3	4.471598872242655	3	0.0081889927	5.222821115301004	811
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	DAD1	P61803	4.464476544399867	3	0.0017577522	3.270325485439535	2496
Cytoplasmic dynein 1 heavy chain 1	DYNC1H1	Q14204	4.457293938633828	3	0.0047642873	4.393259644496675	1300
Aspartate aminotransferase, mitochondrial	GOT2	P00505	4.448698547201998	3	0.0012471464	2.917264122514195	312
Ras-related C3 botulinum toxin substrate 1	RAC1	P63000;P15153;P60763	4.444416948350179	3	0.0025697777	3.615794301664102	1054
MICOS complex subunit MIC60	IMMT	Q16891	4.435910305863541	3	0.0026159277	3.613848361769467	1436
Peptidyl-prolyl cis-trans isomerase FKBP10	FKBP10	Q96AY3	4.418373806252264	3	0.0057551069	4.52659804287376	1831
Tubulin beta-6 chain	TUBB6	Q9BUF5	4.415352734933176	3	0.0060069822	4.575752371819872	1984
Prelamin-A/C;Lamin-A/C	LMNA	P02545	4.392749319381807	3	0.0026493976	3.520783512658538	322
GPI transamidase component PIG-S	PIGS	Q96S52	4.37335771198558	3	0.00087543856	2.489029633513141	1908
Niban-like protein 1	FAM129B	Q96TA1	4.368794308318087	3	0.011420135	5.375748397337805	1916
Prolyl 4-hydroxylase subunit alpha-2	P4HA2	O15460	4.351482221518308	3	0.0014846605	2.874098496975327	112
Liprin-beta-1	PPFIBP1	Q86W92;Q8ND30	4.343581197485797	3	0.0029281597	3.506850414771815	1617
Zyxin	ZYX	Q15942	4.329067654312805	3	0.0038665845	3.774786724964581	1409
Perilipin-3	PLIN3	O60664	4.308215344997416	3	0.0027843635	3.370450261675544	174
Unconventional myosin-Ib	MYO1B	O43795	4.296408755678435	3	0.0031797369	3.479306694801235	148
6-phosphogluconate dehydrogenase, decarboxylating	PGD	P52209	4.289096982095845	3	0.0048422348	3.92894763492035	891
Serum paraoxonase/arylesterase 2	PON2	Q15165	4.265987180688402	3	0.013014858	5.20690667444515	1367
Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase	PLA2G4A	P47712	4.245837739844401	3	0.0059668613	4.060292350432323	812
Cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	Q96KA5	4.245520281127575	3	0.0022467729	3.025302580920655	1882
Translocon-associated protein subunit delta	SSR4	P51571	4.238573883185596	3	0.0029519268	3.268615169193424	880
Myeloid-associated differentiation marker	MYADM	Q96S97	4.210051174844915	3	0.0053617065	3.835339519315184	1910
Apoptosis inhibitor 5	API5	Q9BZZ5	4.20906409855098	3	0.0088198259	4.452217829046621	2028
Chondroitin sulfate proteoglycan 4	CSPG4	Q6UVK1	4.193489111618954	3	0.0017285228	2.696642553621963	1546
Transmembrane protein 109	TMEM109	Q9BVC6	4.179244908623263	3	0.0066889618	4.012784102861905	1995
Glycerol-3-phosphate dehydrogenase, mitochondrial	GPD2	P43304	4.175951632069824	3	0.0046736002	3.594031716615811	788
Ras-related protein Rab-21	RAB21	Q9UL25	4.173964667420965	3	0.0021321115	2.833872093799862	2297
Sodium bicarbonate cotransporter 3	SLC4A7	Q9Y6M7	4.156159851236112	3	0.0010339048	2.251116064408639	3006
Integrin beta-4	ITGB4	P16144	4.151094780201424	3	0.0033440697	3.194012775049385	512
Peroxiredoxin-6	PRDX6	P30041	4.133931760754114	3	0.0044980845	3.450868012659962	653
40S ribosomal protein S4, X isoform	RPS4X	P62701;P22090;Q8TD47	4.131378044459208	3	0.0007649475	2.02091655163167	1028
Glucocorticoid receptor	NR3C1	P04150	4.121669732674951	3	0.0032732468	3.109426207896803	333
Poly(rC)-binding protein 2;Poly(rC)-binding protein 3	PCBP2;PCBP3	Q15366;P57721	4.102529806581003	3	0.0025995888	2.862814914817961	2787
Protein LYRIC	MTDH	Q86UE4	4.09496211350859	3	0.0052671963	3.522358288505237	1607
Translational activator GCN1	GCN1L1	Q92616	4.084395263052851	3	0.0041147261	3.24616488938483	1776
Myosin-9	MYH9	P35579;P35749;REV__Q5T655	4.073677238104153	3	0.0063050138	3.663856992056546	720
Polypyrimidine tract-binding protein 3	PTBP3	O95758;Q9UKA9	4.070315930324242	3	0.0032494133	2.994097055183113	297
Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	DLST	P36957	4.061328070265965	3	0.0051603122	3.420018474878023	736
Alkyldihydroxyacetonephosphate synthase, peroxisomal	AGPS	O00116	4.046496815338147	3	0.004343465	3.213917805520781	20
Rho GTPase-activating protein 1	ARHGAP1	Q07960	4.040409764318579	3	0.0049404507	3.326895055697168	1173
T-complex protein 1 subunit eta	CCT7	Q99832	4.039921368283137	3	0.0097013433	4.074867847060546	1947
Glucose-6-phosphate isomerase	GPI	P06744	4.015076966424918	3	0.0071325703	3.651079138368329	366
T-complex protein 1 subunit alpha	TCP1	P17987	4.00538725041593	3	0.012737161	4.318289207992066	537
14-3-3 protein theta	YWHAQ	P27348	4.003732096073275	3	0.0055250274	3.35442726559421	626
Vesicle-associated membrane protein-associated protein A	VAPA	Q9P0L0	3.980043722897546	3	0.0058742184	3.361240350519812	2219
Beta-catenin-like protein 1	CTNNBL1	Q8WYA6	3.977726533024567	3	0.0036731933	2.913534150002478	1757
Probable dimethyladenosine transferase	DIMT1	Q9UNQ2	3.97388605710446	3	0.016982784	4.607214915174747	2987
Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADM	P11310	3.971384373920472	3	0.0070898328	3.535760069587758	457
Ephrin type-A receptor 2	EPHA2	P29317;Q06187;P54760;P54756;Q15375;P54753;P29320;P54762;P29322;Q9UF33	3.96055416293407	3	0.0052276039	3.201741625260913	2475
Synapse-associated protein 1	SYAP1	Q96A49	3.953514344673035	3	0.0031261747	2.729293567423889	1822
Anoctamin-6	ANO6	Q4KMQ2	3.950974392012199	3	0.01505925	4.373468155518755	1455
Nucleoside diphosphate kinase B;Putative nucleoside diphosphate kinase;Nucleoside diphosphate kinase A	NME2;NME2P1;NME1	P22392;O60361;P15531	3.920850688817398	3	0.017741883	4.499767323451773	2683
2,3-cyclic-nucleotide 3-phosphodiesterase	CNP	P09543	3.917739953982585	3	0.021066938	4.728364712523073	419
Transmembrane protein 165	TMEM165	Q9HC07	3.896352551902838	3	0.002607207	2.483764097043054	2112
Histone H4	HIST1H4A	P62805	3.895209266126258	3	0.001485268	2.095092833426651	1032
Adipocyte plasma membrane-associated protein	APMAP	Q9HDC9	3.892538275694966	3	0.0033232716	2.664942102422056	2124
Atlastin-3	ATL3	Q6DD88	3.888079081042871	3	0.0087556876	3.556281157092775	1510
Tubulin beta-8 chain	TUBB8	Q3ZCM7	3.862103343785734	3	0.016937923	4.260324978198291	1452
Creatine kinase B-type	CKB	P12277	3.860931756523424	3	0.007427596	3.321373424831732	471
Emerin	EMD	P50402	3.852659510056885	3	0.007799746	3.35134463962933	858
Palmitoyltransferase ZDHHC5	ZDHHC5	Q9C0B5	3.848365597673235	3	0.0064524985	3.155991904904135	2921
Receptor-type tyrosine-protein phosphatase F	PTPRF	P10586;P23468	3.82585312143792	3	0.0081554065	3.334103150482662	439
Scavenger receptor class B member 1	SCARB1	Q8WTV0	3.822402664171912	3	0.0020927151	2.208570440045138	1728
Volume-regulated anion channel subunit LRRC8A	LRRC8A	Q8IWT6	3.821720813407596	3	0.0077473982	3.273596886649673	2843
Translocon-associated protein subunit gamma	SSR3	Q9UNL2	3.774944541435421	3	0.0036459295	2.525821853268273	2319
Signal peptidase complex subunit 2	SPCS2	Q15005	3.774415305526714	3	0.0077356081	3.166545472576499	1346
Cyclin-dependent kinase 1	CDK1	P06493;Q00526	3.769015126478431	3	0.011707082	3.573812113157293	362
Sequestosome-1	SQSTM1	Q13501	3.757136356703786	3	0.031450711	4.77257157348314	1262
60S ribosomal protein L23	RPL23	P62829	3.722555497021112	3	0.010694396	3.367578801140686	1036
GDP-fucose protein O-fucosyltransferase 1	POFUT1	Q9H488	3.720006789923987	3	0.0068362989	2.937986518264556	2934
Rho guanine nucleotide exchange factor 2	ARHGEF2	Q92974	3.715963508355816	3	0.0082750022	3.10314585814741	1801
Programmed cell death 6-interacting protein	PDCD6IP	Q8WUM4	3.712040519829037	3	0.0046790382	2.606650210169201	1735
Ras-related protein Rab-34, isoform NARR	RAB34	P0DI83	3.704128491028778	3	0.0073860656	2.974282538317529	431
Poly [ADP-ribose] polymerase 1	PARP1	P09874	3.698547145056242	3	0.0046187774	2.572327056133409	425
Protein EFR3 homolog A	EFR3A	Q14156	3.694531634544747	3	0.0025231941	2.138326615681496	2771
DNA-directed RNA polymerase I subunit RPA49	POLR1E	Q9GZS1	3.68397120522329	3	0.0020980402	2.00803585094319	2541
Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	TMPO	P42166	3.683925813654552	3	0.012399187	3.427885736747034	772
Beta-2-microglobulin;Beta-2-microglobulin form pI 5.3	B2M	P61769	3.683556857118766	3	0.01181541	3.377616910339426	994
Vesicle-fusing ATPase	NSF	P46459	3.682014379711335	3	0.014878565	3.616453067391359	801
Histone acetyltransferase type B catalytic subunit	HAT1	O14929	3.669442111029927	3	0.0088460036	3.065641881098091	73
Adenylyl cyclase-associated protein 1	CAP1	Q01518	3.653275663484457	3	0.024328539	4.110721665853859	1123
Lamin-B1	LMNB1	P20700	3.64610066376774	3	0.010113904	3.140554874271952	568
Uridine-cytidine kinase 2;Uridine-cytidine kinase 1	UCK2	Q9BZX2;Q9HA47	3.6445977216295	3	0.0062056459	2.708294820146771	2920
Myosin-14	MYH14	Q7Z406	3.633054359720791	3	0.019113861	3.769577483019512	1588
Cytochrome b-c1 complex subunit 1, mitochondrial	UQCRC1	P31930	3.629723349165387	3	0.008193926	2.914433156854368	678
Cytochrome c1, heme protein, mitochondrial	CYC1	P08574	3.625903398588413	3	0.0050437655	2.511689929152496	398
Phosphoglycerate kinase 1	PGK1	P00558;P07205	3.619333354221272	3	0.016671527	3.583349296055854	314
Importin subunit alpha-4	KPNA3	O00505	3.617510826307948	3	0.0064386711	2.687578685318791	40
26S protease regulatory subunit 6A	PSMC3	P17980	3.603043889091431	3	0.0065688267	2.676841293124443	536
Vesicle-associated membrane protein 3	VAMP3	Q15836;P23763	3.596222366561655	3	0.013185619	3.28597809896402	1407
Tubulin beta-3 chain	TUBB3	Q13509	3.594417239317307	3	0.010948202	3.103207139898805	2507
L-lactate dehydrogenase B chain	LDHB	P07195	3.592339138344647	3	0.020660434	3.751528585624472	374
Protein transport protein Sec61 subunit beta	SEC61B	P60468	3.58602509686599	3	0.012269041	3.192829823591135	2494
Profilin-1	PFN1	P07737	3.580910473408217	3	0.016604204	3.484927241660002	381
Protein spinster homolog 1	SPNS1	Q9H2V7	3.555222228503601	3	0.0029736126	2.039911709443873	2058
Zinc transporter ZIP10	SLC39A10	Q9ULF5	3.553286384073255	3	0.016234132	3.395715180939557	2301
3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	EBP	Q15125	3.547376171735754	3	0.017847942	3.479703249952604	1363
Glutamate--cysteine ligase regulatory subunit	GCLM	P48507	3.543808627983307	3	0.0069072079	2.608302447222643	821
DNA replication licensing factor MCM6	MCM6	Q14566	3.539868134632563	3	0.0056803855	2.452487828668789	1316
DNA repair protein RAD50	RAD50	Q92878	3.53897083845553	3	0.024400748	3.800986678659361	2874
Neuroplastin	NPTN	Q9Y639	3.53094770307716	3	0.007941585	2.696064132929245	2416
Complement decay-accelerating factor	CD55	P08174	3.5041443585901	3	0.016011955	3.268409537397214	390
Nicotinamide phosphoribosyltransferase	NAMPT	P43490	3.495992947039001	3	0.0170123	3.309827489608134	792
NADPH--cytochrome P450 reductase	POR	P16435	3.493856977494199	3	0.0078493226	2.618406541485546	518
Receptor-type tyrosine-protein phosphatase eta	PTPRJ	Q12913	3.475167859262486	3	0.016149685	3.211688459357948	2757
Endoglin	ENG	P17813	3.47372174681173	3	0.017971512	3.313386307338969	533
26S proteasome non-ATPase regulatory subunit 11	PSMD11	O00231	3.459685236165337	3	0.010603269	2.79941422369838	27
Integrin alpha-1	ITGA1	P56199	3.457738835431092	3	0.0080760876	2.575655936780376	2728
14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	P31946	3.444607103204081	3	0.012563067	2.915418120756111	683
Ras-related protein Rab-1A	RAB1A	P62820;Q92930;P59190	3.438844789396722	3	0.020280141	3.354076884928508	1034
Sister chromatid cohesion protein PDS5 homolog A	PDS5A	Q29RF7	3.437409205897481	3	0.0095553035	2.671506641938679	1442
Nucleolar protein 58	NOP58	Q9Y2X3	3.434836130604202	3	0.0072209472	2.451101639962912	2362
Peripheral plasma membrane protein CASK	CASK	O14936	3.413187306409249	3	0.0096051861	2.631149283032846	2583
14-3-3 protein epsilon	YWHAE	P62258	3.399190129608002	3	0.016866505	3.087020965098619	1012
Protein lin-7 homolog C	LIN7C	Q9NUP9;O14910	3.394191429952192	3	0.015122161	2.976888649550364	2167
Hydroxysteroid dehydrogenase-like protein 2	HSDL2	Q6YN16	3.390170728911569	3	0.0092596924	2.561106652109643	1553
Reticulocalbin-1	RCN1	Q15293	3.382212594501214	3	0.0079693506	2.434516995114153	1372
GTP-binding protein SAR1b	SAR1B	Q9Y6B6	3.376188009358914	3	0.017060669	3.048678606872908	2421
CDC42 small effector protein 2	CDC42SE2	Q9NRR3	3.370930496560332	3	0.028649358	3.55055715685978	2950
Nucleoporin NUP53	NUP35	Q8NFH5	3.354223772669409	3	0.018424183	3.072923864938043	1698
Rho-related GTP-binding protein RhoG	RHOG	P84095	3.35322968337629	3	0.009545072	2.519275548160819	1099
Guanine nucleotide-binding protein subunit beta-4	GNB4	Q9HAV0	3.353151218802601	3	0.0052149636	2.100019202079516	2108
Secretory carrier-associated membrane protein 2	SCAMP2	O15127	3.345293550082941	3	0.0075887642	2.338307412720682	91
Phosphoglycerate mutase 1;Phosphoglycerate mutase 2;Probable phosphoglycerate mutase 4	PGAM1;PGAM2	P18669;P15259;Q8N0Y7	3.339753809489295	3	0.015022121	2.860931664696149	2469
Protein kinase C alpha type	PRKCA	P17252	3.334597695434338	3	0.030879907	3.541286813212546	526
Chloride intracellular channel protein 1	CLIC1	O00299	3.325848619765315	3	0.032648429	3.579382873942119	30
LIM domain and actin-binding protein 1	LIMA1	Q9UHB6	3.323827998889916	3	0.020056216	3.08672499229984	2259
ATPase ASNA1	ASNA1	O43681	3.321510846625564	3	0.010562572	2.540795854458711	142
Myosin-10	MYH10	P35580	3.31678022855143	3	0.022862269	3.195185131862821	721
Triosephosphate isomerase	TPI1	P60174	3.315529143260845	3	0.021413309	3.130109159598188	957
Aldehyde dehydrogenase family 3 member B1	ALDH3B1	P43353;P48448	3.314228792776699	3	0.013854849	2.743144448639848	790
Syndecan-4	SDC4	P31431	3.30652862454547	3	0.011883763	2.60535964810775	2480
T-complex protein 1 subunit theta	CCT8	P50990	3.304951357023445	3	0.015275716	2.806851857447533	868
ATP-citrate synthase	ACLY	P53396	3.296100737469583	3	0.016559996	2.8583070809117	908
Epiplakin	EPPK1	P58107	3.293378380758183	3	0.021419225	3.082673580286496	954
Importin-7	IPO7	O95373	3.277697744161289	3	0.010256258	2.443055595770981	280
Hsc70-interacting protein;Putative protein FAM10A4;Putative protein FAM10A5	ST13;ST13P4;ST13P5	P50502;Q8IZP2;Q8NFI4	3.274006540369877	3	0.006382525	2.112569753774701	861
